# Title: February 2025 Global Gridded Precipitation
# Units: Millimeters
# Base Period: 1991-2020
# Missing: -9,999.00
Latitude,Longitude,Value,Anomaly,Rank,Mean
-3.75,218.75,2.67,-39.84,2,42.51
-3.75,221.25,4.68,-36.17,3,40.85
-3.75,223.75,5.91,-32.05,4,37.96
-3.75,226.25,6.81,-28.7,7,35.51
-3.75,228.75,8.68,-28.41,10,37.09
-3.75,231.25,10.31,-25.59,16,35.9
-3.75,233.75,11.47,-24.54,13,36.01
-3.75,236.25,10.74,-30.59,13,41.33
-3.75,238.75,6.56,-36.29,10,42.85
-3.75,241.25,12.05,-26.97,15,39.02
-3.75,243.75,19.47,-22.96,18,42.43
-3.75,246.25,23.95,-20.57,19,44.52
-3.75,248.75,34.34,-12.18,24,46.52
-3.75,251.25,47.34,-2.37,27,49.71
-3.75,253.75,51.21,-1.73,29,52.94
-3.75,256.25,55.12,-0.42,28,55.54
-3.75,258.75,69.68,10.48,35,59.2
-3.75,261.25,68.46,10,32,58.46
-3.75,263.75,79.9,17.83,37,62.07
-3.75,266.25,82.08,14.88,38,67.2
-3.75,268.75,60.63,-9.08,24,69.71
-3.75,271.25,65.81,-4.56,26,70.37
-3.75,273.75,65.2,8.45,35,56.75
-3.75,276.25,46.63,17.57,35,29.06
-3.75,278.75,171.32,81.13,40,90.19
-3.75,281.25,231.54,68.79,42,162.75
-3.75,283.75,378.19,144.42,47,233.77
-3.75,286.25,360.74,83.77,42,276.97
-3.75,288.75,402.39,98.39,46,304
-3.75,291.25,431.6,119.83,45,311.77
-3.75,293.75,325.56,25.35,27,300.21
-3.75,296.25,297.9,18.07,27,279.83
-3.75,298.75,309.74,-1.32,24,311.06
-3.75,301.25,298.18,8.32,27,289.86
-3.75,303.75,334.31,36.52,30,297.79
-3.75,306.25,247.99,-15.17,21,263.16
-3.75,308.75,346.73,30.26,28,316.47
-3.75,311.25,443.38,94.88,40,348.5
-3.75,313.75,393.47,89.82,39,303.65
-3.75,316.25,400.72,121.96,42,278.76
-3.75,318.75,289.84,77.92,40,211.92
-3.75,321.25,237.08,91.12,40,145.96
-3.75,323.75,169.24,61.13,38,108.11
-3.75,326.25,231.93,128.91,46,103.02
-3.75,328.75,275.28,168.65,46,106.63
-3.75,331.25,218.08,120.82,46,97.26
-3.75,333.75,191.49,114.05,46,77.44
-3.75,336.25,133.45,76.89,45,56.56
-3.75,338.75,73.18,28.62,43,44.56
-3.75,341.25,27.2,-4.95,30,32.15
-3.75,343.75,9.5,-18.01,18,27.51
-3.75,346.25,3.1,-16.46,9,19.56
-3.75,348.75,2.33,-14.31,7,16.64
-3.75,351.25,1.36,-20.5,2,21.86
-3.75,353.75,6.91,-16.55,9,23.46
-3.75,356.25,19.08,-6.33,24,25.41
-3.75,358.75,69.12,36.89,43,32.23
-1.25,1.25,136.48,51.24,43,85.24
-1.25,3.75,113.13,9.74,23,103.39
-1.25,6.25,90.87,-26.78,13,117.65
-1.25,8.75,112.08,-61.64,8,173.72
-1.25,11.25,78.01,-85.71,2,163.72
-1.25,13.75,86.42,-81.72,3,168.14
-1.25,16.25,84.02,-53.7,5,137.72
-1.25,18.75,93.73,-47.86,4,141.59
-1.25,21.25,98.31,-46.1,5,144.41
-1.25,23.75,115.93,-19.09,17,135.02
-1.25,26.25,177.78,15.69,35,162.09
-1.25,28.75,92.74,-33.8,8,126.54
-1.25,31.25,33.25,-49.86,3,83.11
-1.25,33.75,19.05,-58.03,1,77.08
-1.25,36.25,9.08,-45.82,3,54.9
-1.25,38.75,3.33,-9.99,12,13.32
-1.25,41.25,5.78,0.76,31,5.02
-1.25,43.75,4.06,0.58,36,3.48
-1.25,46.25,8.09,0.22,33,7.87
-1.25,48.75,6.11,-10,15,16.11
-1.25,51.25,2.16,-20.99,3,23.15
-1.25,53.75,3.16,-32.09,4,35.25
-1.25,56.25,8.78,-44.39,5,53.17
-1.25,58.75,14.87,-54.62,8,69.49
-1.25,61.25,21.31,-62.37,8,83.68
-1.25,63.75,36.01,-50.48,10,86.49
-1.25,66.25,64.58,-26.43,15,91.01
-1.25,68.75,79.82,-6.31,23,86.13
-1.25,71.25,74.4,-14.04,22,88.44
-1.25,73.75,53.86,-41.97,12,95.83
-1.25,76.25,73.84,-36.94,16,110.78
-1.25,78.75,82.95,-39.81,18,122.76
-1.25,81.25,122.29,-22.67,23,144.96
-1.25,83.75,169.66,16.18,31,153.48
-1.25,86.25,177.35,15.3,30,162.05
-1.25,88.75,162.2,-2.52,27,164.72
-1.25,91.25,104.23,-56.1,9,160.33
-1.25,93.75,87.07,-74.91,6,161.98
-1.25,96.25,77.56,-92.33,4,169.89
-1.25,98.75,169.5,-33.35,17,202.85
-1.25,101.25,305.17,53.63,38,251.54
-1.25,103.75,216.59,17.59,28,199
-1.25,106.25,78.65,-52.17,9,130.82
-1.25,108.75,114.6,-71.59,10,186.19
-1.25,111.25,235.08,-95.29,8,330.37
-1.25,113.75,306.65,-39.49,20,346.14
-1.25,116.25,240.23,-17.4,17,257.63
-1.25,118.75,170.57,-7.03,19,177.6
-1.25,121.25,146.85,-10.3,15,157.15
-1.25,123.75,134.2,28.5,36,105.7
-1.25,126.25,156.21,43,35,113.21
-1.25,128.75,151.18,10.02,24,141.16
-1.25,131.25,179.49,-5.64,20,185.13
-1.25,133.75,194.25,-30.26,11,224.51
-1.25,136.25,251.5,9.72,27,241.78
-1.25,138.75,292.04,78.65,42,213.39
-1.25,141.25,331.87,99.95,42,231.92
-1.25,143.75,281.56,76.46,38,205.1
-1.25,146.25,159.52,-84.03,7,243.55
-1.25,148.75,89.04,-129.87,6,218.91
-1.25,151.25,58.38,-161.97,4,220.35
-1.25,153.75,36.27,-176.52,5,212.79
-1.25,156.25,25.34,-188.35,5,213.69
-1.25,158.75,21.17,-186.15,4,207.32
-1.25,161.25,19.73,-183.89,5,203.62
-1.25,163.75,18.83,-176.96,6,195.79
-1.25,166.25,15.07,-169.07,7,184.14
-1.25,168.75,11.71,-165.85,7,177.56
-1.25,171.25,20.41,-144.01,7,164.42
-1.25,173.75,18.91,-132.3,10,151.21
-1.25,176.25,11.07,-128.07,11,139.14
-1.25,178.75,8.28,-130.99,11,139.27
-1.25,181.25,8.72,-125.74,10,134.46
-1.25,183.75,12.08,-110.68,15,122.76
-1.25,186.25,9.05,-91,13,100.05
-1.25,188.75,4.95,-84.11,8,89.06
-1.25,191.25,5.3,-77.5,10,82.8
-1.25,193.75,8.27,-67.37,14,75.64
-1.25,196.25,8.8,-65.97,17,74.77
-1.25,198.75,8.6,-64.59,14,73.19
-1.25,201.25,6.32,-56.67,11,62.99
-1.25,203.75,5.61,-48.47,11,54.08
-1.25,206.25,3.71,-43.13,5,46.84
-1.25,208.75,3.8,-39.22,4,43.02
-1.25,211.25,3.23,-35.89,5,39.12
-1.25,213.75,2.81,-34.15,3,36.96
-1.25,216.25,5.12,-30.41,8,35.53
-1.25,218.75,8.41,-27.55,14,35.96
-1.25,221.25,10.4,-27.48,16,37.88
-1.25,223.75,10.58,-28.27,17,38.85
-1.25,226.25,11.07,-30.23,16,41.3
-1.25,228.75,10.99,-29.55,17,40.54
-1.25,231.25,10.22,-29.14,14,39.36
-1.25,233.75,11.81,-30.07,12,41.88
-1.25,236.25,12.37,-29.11,11,41.48
-1.25,238.75,12.24,-30.96,9,43.2
-1.25,241.25,17.68,-26.71,14,44.39
-1.25,243.75,30.09,-13.82,23,43.91
-1.25,246.25,37.98,-7.09,27,45.07
-1.25,248.75,48.28,1.24,32,47.04
-1.25,251.25,47.6,-2.72,30,50.32
-1.25,253.75,48.64,-4.53,28,53.17
-1.25,256.25,48,-8.85,20,56.85
-1.25,258.75,52.49,-6.54,27,59.03
-1.25,261.25,86.77,25.84,42,60.93
-1.25,263.75,91.65,29.62,43,62.03
-1.25,266.25,73.18,17.43,42,55.75
-1.25,268.75,83.94,23.37,42,60.57
-1.25,271.25,58.37,-2.17,30,60.54
-1.25,273.75,77.85,24.11,40,53.74
-1.25,276.25,88.07,53.97,43,34.1
-1.25,278.75,150.29,-4.68,29,154.97
-1.25,281.25,251.68,13.74,29,237.94
-1.25,283.75,345.12,123.21,45,221.91
-1.25,286.25,327.64,100.4,45,227.24
-1.25,288.75,391.73,117.46,47,274.27
-1.25,291.25,460.56,157.41,47,303.15
-1.25,293.75,298.66,48.18,39,250.48
-1.25,296.25,245.65,38.86,34,206.79
-1.25,298.75,236.68,33.01,33,203.67
-1.25,301.25,309.55,68.59,40,240.96
-1.25,303.75,386.61,86.15,43,300.46
-1.25,306.25,262.8,27.01,30,235.79
-1.25,308.75,422.53,81.74,43,340.79
-1.25,311.25,571.21,137.03,45,434.18
-1.25,313.75,589.25,220.46,46,368.79
-1.25,316.25,476.18,205.7,45,270.48
-1.25,318.75,249.09,79.88,37,169.21
-1.25,321.25,254.58,87.56,42,167.02
-1.25,323.75,371.63,171.02,47,200.61
-1.25,326.25,420.06,212.44,46,207.62
-1.25,328.75,409.86,214.94,47,194.92
-1.25,331.25,309.26,140.14,45,169.12
-1.25,333.75,247.82,117.98,45,129.84
-1.25,336.25,152.03,56.2,38,95.83
-1.25,338.75,135.34,64.06,46,71.28
-1.25,341.25,89.48,33.78,42,55.7
-1.25,343.75,87.16,38.58,43,48.58
-1.25,346.25,56.17,20.35,41,35.82
-1.25,348.75,19.15,-12.73,19,31.88
-1.25,351.25,7.21,-30.18,4,37.39
-1.25,353.75,19.1,-23.77,10,42.87
-1.25,356.25,19.41,-30.8,9,50.21
-1.25,358.75,83.47,20.99,35,62.48
1.25,1.25,89.45,7.81,29,81.64
1.25,3.75,86.16,3.08,26,83.08
1.25,6.25,62.31,-33.72,17,96.03
1.25,8.75,51.67,-111.04,1,162.71
1.25,11.25,34.74,-67.03,2,101.77
1.25,13.75,52.72,-43.43,7,96.15
1.25,16.25,57.58,-31.98,13,89.56
1.25,18.75,85.94,-15.75,18,101.69
1.25,21.25,114.62,4.58,31,110.04
1.25,23.75,96.83,0.91,29,95.92
1.25,26.25,109.66,12.13,36,97.53
1.25,28.75,75.45,-10.39,22,85.84
1.25,31.25,19.18,-35.2,4,54.38
1.25,33.75,7.36,-42,1,49.36
1.25,36.25,0.11,-22.55,2,22.66
1.25,38.75,1.88,-8.96,12,10.84
1.25,41.25,1.69,-2.46,17,4.15
1.25,43.75,2.23,-1.34,24,3.57
1.25,46.25,4.68,-0.18,34,4.86
1.25,48.75,4.5,-6.98,8,11.48
1.25,51.25,2.31,-19.26,4,21.57
1.25,53.75,7.13,-27.5,11,34.63
1.25,56.25,14.66,-33.87,13,48.53
1.25,58.75,17.2,-43.41,9,60.61
1.25,61.25,18.02,-44.02,11,62.04
1.25,63.75,28.18,-28.51,17,56.69
1.25,66.25,70.7,19.33,34,51.37
1.25,68.75,70.05,25.42,35,44.63
1.25,71.25,105.79,57.75,43,48.04
1.25,73.75,94.87,28.68,32,66.19
1.25,76.25,105.27,21.63,32,83.64
1.25,78.75,98.49,-4.41,26,102.9
1.25,81.25,112.13,-9.35,25,121.48
1.25,83.75,142.72,18.47,28,124.25
1.25,86.25,165.92,26.59,31,139.33
1.25,88.75,131.58,-13.1,23,144.68
1.25,91.25,83.97,-56.06,10,140.03
1.25,93.75,63.46,-82.07,5,145.53
1.25,96.25,107.83,-55.24,9,163.07
1.25,98.75,243.84,24.82,30,219.02
1.25,101.25,201.77,60.13,38,141.64
1.25,103.75,103.31,-20.15,22,123.46
1.25,106.25,46.17,-15.21,22,61.38
1.25,108.75,156.65,-59.09,12,215.74
1.25,111.25,254.93,-75.25,12,330.18
1.25,113.75,307.04,-55.09,12,362.13
1.25,116.25,270.19,45.13,35,225.06
1.25,118.75,189.05,40.63,34,148.42
1.25,121.25,145.07,20.49,25,124.58
1.25,123.75,140.11,-17.28,21,157.39
1.25,126.25,153.1,-9.56,24,162.66
1.25,128.75,172.39,44.45,31,127.94
1.25,131.25,194.53,63.29,36,131.24
1.25,133.75,242.07,109.28,41,132.79
1.25,136.25,246.92,91.35,37,155.57
1.25,138.75,301.16,116.22,38,184.94
1.25,141.25,345.61,138.27,41,207.34
1.25,143.75,301.29,77.15,36,224.14
1.25,146.25,209.21,-23.28,21,232.49
1.25,148.75,189.45,-52.36,17,241.81
1.25,151.25,169.59,-69.91,16,239.5
1.25,153.75,155.45,-78.09,13,233.54
1.25,156.25,135.33,-84.87,13,220.2
1.25,158.75,115.88,-85.93,12,201.81
1.25,161.25,139.61,-59.97,16,199.58
1.25,163.75,107.32,-87.57,15,194.89
1.25,166.25,53.49,-129.37,8,182.86
1.25,168.75,45.07,-126.96,9,172.03
1.25,171.25,59.2,-100.44,16,159.64
1.25,173.75,70.48,-80.46,16,150.94
1.25,176.25,92.69,-48.29,21,140.98
1.25,178.75,79.57,-72.93,23,152.5
1.25,181.25,54.54,-93.86,20,148.4
1.25,183.75,53.7,-70.8,21,124.5
1.25,186.25,26.38,-86.71,11,113.09
1.25,188.75,14.73,-99.35,7,114.08
1.25,191.25,20.81,-87.05,12,107.86
1.25,193.75,17.37,-78.79,11,96.16
1.25,196.25,15.33,-80.7,8,96.03
1.25,198.75,15.22,-80.83,10,96.05
1.25,201.25,14.27,-68.56,10,82.83
1.25,203.75,13.97,-58.23,10,72.2
1.25,206.25,10.35,-60.79,6,71.14
1.25,208.75,10.89,-55.22,6,66.11
1.25,211.25,10.32,-52.51,6,62.83
1.25,213.75,9.57,-50.14,6,59.71
1.25,216.25,11.4,-39.39,7,50.79
1.25,218.75,17.09,-33.87,11,50.96
1.25,221.25,23.56,-27.28,17,50.84
1.25,223.75,27.29,-16.09,20,43.38
1.25,226.25,18.21,-29.12,12,47.33
1.25,228.75,15.21,-33.84,10,49.05
1.25,231.25,8.13,-42.86,2,50.99
1.25,233.75,14.8,-40.39,7,55.19
1.25,236.25,11.16,-47.22,5,58.38
1.25,238.75,23.79,-34.75,10,58.54
1.25,241.25,32.44,-29.76,15,62.2
1.25,243.75,52.22,-14.83,33,67.05
1.25,246.25,37.26,-30.94,16,68.2
1.25,248.75,43.08,-22.86,17,65.94
1.25,251.25,58.45,-13.39,26,71.84
1.25,253.75,100.03,27.66,40,72.37
1.25,256.25,127.95,53.17,41,74.78
1.25,258.75,138.74,57.02,42,81.72
1.25,261.25,156.66,74.42,44,82.24
1.25,263.75,129.9,43.06,39,86.84
1.25,266.25,145.02,63.45,45,81.57
1.25,268.75,107.35,17.41,37,89.94
1.25,271.25,85.29,-4.31,28,89.6
1.25,273.75,90.46,11.78,36,78.68
1.25,276.25,108.87,51.99,41,56.88
1.25,278.75,129.04,45.72,38,83.32
1.25,281.25,360.16,119.79,45,240.37
1.25,283.75,358.05,176.64,47,181.41
1.25,286.25,254.63,117.18,47,137.45
1.25,288.75,263.75,90.04,44,173.71
1.25,291.25,321.48,79.85,41,241.63
1.25,293.75,244.88,27.28,34,217.6
1.25,296.25,174.45,62.96,41,111.49
1.25,298.75,191.26,108.38,47,82.88
1.25,301.25,213.65,90.51,43,123.14
1.25,303.75,253.12,75.08,39,178.04
1.25,306.25,194.2,1.48,22,192.72
1.25,308.75,322.78,0.07,25,322.71
1.25,311.25,547.25,151.11,44,396.14
1.25,313.75,385.1,194.26,47,190.84
1.25,316.25,338.72,151.19,47,187.53
1.25,318.75,372.55,147.93,46,224.62
1.25,321.25,437.75,180.99,46,256.76
1.25,323.75,377.93,107.15,41,270.78
1.25,326.25,316.21,44,33,272.21
1.25,328.75,394.86,143.34,45,251.52
1.25,331.25,382.19,155.46,46,226.73
1.25,333.75,322.57,111.23,45,211.34
1.25,336.25,200.05,14.36,28,185.69
1.25,338.75,196.08,37.82,39,158.26
1.25,341.25,180.14,47.35,43,132.79
1.25,343.75,151.31,38.73,42,112.58
1.25,346.25,157.94,63.61,46,94.33
1.25,348.75,146.03,64.12,46,81.91
1.25,351.25,83.74,14.98,36,68.76
1.25,353.75,65.07,-3.35,28,68.42
1.25,356.25,58.48,-9.37,23,67.85
1.25,358.75,66.45,-5.94,26,72.39
3.75,1.25,68.44,7.04,31,61.4
3.75,3.75,56.8,-6.6,21,63.4
3.75,6.25,42.25,-28.45,17,70.7
3.75,8.75,21.38,-51.24,11,72.62
3.75,11.25,15.85,-34.53,11,50.38
3.75,13.75,21.33,-22.71,17,44.04
3.75,16.25,22.38,-22.95,16,45.33
3.75,18.75,47.01,-13.66,20,60.67
3.75,21.25,76.76,14.39,36,62.37
3.75,23.75,54.01,-4.18,26,58.19
3.75,26.25,45.91,-10.52,25,56.43
3.75,28.75,25.24,-19.96,13,45.2
3.75,31.25,0.99,-23.63,2,24.62
3.75,33.75,1.63,-11.93,1,13.56
3.75,36.25,2.24,-11.2,7,13.44
3.75,38.75,3.08,-12.85,7,15.93
3.75,41.25,1.15,-5.14,9,6.29
3.75,43.75,2.32,-1.46,23,3.78
3.75,46.25,1.44,-0.94,18,2.38
3.75,48.75,4.4,-1.99,20,6.39
3.75,51.25,3.6,-11.99,9,15.59
3.75,53.75,10.58,-21.52,16,32.1
3.75,56.25,29.96,-24.16,22,54.12
3.75,58.75,36.49,-31.75,20,68.24
3.75,61.25,35.65,-24.18,19,59.83
3.75,63.75,33.04,-17.52,18,50.56
3.75,66.25,45.95,3.69,31,42.26
3.75,68.75,37.98,7.8,34,30.18
3.75,71.25,99.74,71.41,47,28.33
3.75,73.75,88.97,47.92,43,41.05
3.75,76.25,85.91,23.96,37,61.95
3.75,78.75,94.15,13.54,30,80.61
3.75,81.25,138.06,25.99,30,112.07
3.75,83.75,129.63,-1.23,28,130.86
3.75,86.25,128.71,-8.97,28,137.68
3.75,88.75,136.54,3.84,30,132.7
3.75,91.25,109.75,-10.89,26,120.64
3.75,93.75,97.96,-21.52,26,119.48
3.75,96.25,134.82,-13.87,25,148.69
3.75,98.75,213.19,59.11,41,154.08
3.75,101.25,137.04,9.72,29,127.32
3.75,103.75,41.53,-39.63,15,81.16
3.75,106.25,36.57,-14.71,27,51.28
3.75,108.75,124.12,6.47,32,117.65
3.75,111.25,224.22,25.96,30,198.26
3.75,113.75,292.76,41.91,32,250.85
3.75,116.25,303.1,116.9,43,186.2
3.75,118.75,247.23,88.41,43,158.82
3.75,121.25,162.58,55.39,37,107.19
3.75,123.75,138.01,25.28,31,112.73
3.75,126.25,176.02,46.6,35,129.42
3.75,128.75,187.83,38.8,34,149.03
3.75,131.25,253.62,107.4,40,146.22
3.75,133.75,351.94,184.69,43,167.25
3.75,136.25,329.48,131.32,40,198.16
3.75,138.75,314.62,90.28,37,224.34
3.75,141.25,301.47,61.18,34,240.29
3.75,143.75,277.6,20.75,31,256.85
3.75,146.25,330.38,52.57,35,277.81
3.75,148.75,385.22,102.99,38,282.23
3.75,151.25,412.31,142.63,42,269.68
3.75,153.75,408.32,136.72,39,271.6
3.75,156.25,344.44,73.46,33,270.98
3.75,158.75,264.4,-0.96,22,265.36
3.75,161.25,252.39,-0.22,22,252.61
3.75,163.75,270.75,8.5,25,262.25
3.75,166.25,233.72,-18.13,21,251.85
3.75,168.75,174.25,-59.83,17,234.08
3.75,171.25,202.16,-11.43,20,213.59
3.75,173.75,180.26,-36.75,20,217.01
3.75,176.25,191.7,-37.29,25,228.99
3.75,178.75,221.11,-8.2,26,229.31
3.75,181.25,172.11,-47.27,23,219.38
3.75,183.75,63.89,-131.44,8,195.33
3.75,186.25,57.12,-127.92,9,185.04
3.75,188.75,58.83,-133.09,11,191.92
3.75,191.25,52.1,-116.64,15,168.74
3.75,193.75,50.31,-102.15,14,152.46
3.75,196.25,47.72,-94.87,8,142.59
3.75,198.75,40.37,-94.21,5,134.58
3.75,201.25,38.53,-91.41,8,129.94
3.75,203.75,38.88,-89.79,9,128.67
3.75,206.25,47.47,-78.35,10,125.82
3.75,208.75,38.21,-72.19,4,110.4
3.75,211.25,26.94,-78.93,4,105.87
3.75,213.75,35.86,-70.75,4,106.61
3.75,216.25,31.55,-65.87,2,97.42
3.75,218.75,28.35,-63.09,2,91.44
3.75,221.25,40.27,-46,11,86.27
3.75,223.75,25.75,-51.83,3,77.58
3.75,226.25,34.46,-48.91,6,83.37
3.75,228.75,60.1,-29.54,20,89.64
3.75,231.25,64.49,-31.09,17,95.58
3.75,233.75,44.24,-60.75,7,104.99
3.75,236.25,58.63,-44.96,14,103.59
3.75,238.75,67.09,-25.08,20,92.17
3.75,241.25,61.48,-35.77,18,97.25
3.75,243.75,79.16,-23.68,22,102.84
3.75,246.25,105.44,0.1,31,105.34
3.75,248.75,149.69,45.05,39,104.64
3.75,251.25,144.76,37.58,38,107.18
3.75,253.75,196.19,94.13,43,102.06
3.75,256.25,177.48,70.43,43,107.05
3.75,258.75,153.2,39.28,30,113.92
3.75,261.25,174.66,40.67,30,133.99
3.75,263.75,152.9,1.8,25,151.1
3.75,266.25,156.41,-10.96,21,167.37
3.75,268.75,219.7,45.73,41,173.97
3.75,271.25,198.92,22.87,31,176.05
3.75,273.75,222.33,52.68,35,169.65
3.75,276.25,190.03,75.08,42,114.95
3.75,278.75,82.76,30.28,39,52.48
3.75,281.25,421.91,149.01,42,272.9
3.75,283.75,347.67,136.62,45,211.05
3.75,286.25,149.03,67.1,43,81.93
3.75,288.75,110.48,45.31,40,65.17
3.75,291.25,157.9,47.63,40,110.27
3.75,293.75,137.51,19.93,37,117.58
3.75,296.25,110.79,23.2,34,87.59
3.75,298.75,103.23,44.67,41,58.56
3.75,301.25,83.65,11.11,33,72.54
3.75,303.75,115.73,-5.1,23,120.83
3.75,306.25,178.95,-9.5,26,188.45
3.75,308.75,414.97,113.84,35,301.13
3.75,311.25,231.13,78.21,40,152.92
3.75,313.75,240.36,78.52,40,161.84
3.75,316.25,277.73,96.13,44,181.6
3.75,318.75,287.65,103.13,41,184.52
3.75,321.25,242.5,60.17,39,182.33
3.75,323.75,179.54,-0.01,23,179.55
3.75,326.25,99.11,-72.91,14,172.02
3.75,328.75,95.84,-69.76,11,165.6
3.75,331.25,109.8,-39.07,16,148.87
3.75,333.75,122.06,-19.68,21,141.74
3.75,336.25,150.45,4.79,28,145.66
3.75,338.75,153.83,10.43,31,143.4
3.75,341.25,139.58,-5.97,25,145.55
3.75,343.75,150.22,3.06,30,147.16
3.75,346.25,183.66,45.54,40,138.12
3.75,348.75,179.99,52.63,42,127.36
3.75,351.25,128.53,24.13,38,104.4
3.75,353.75,79.99,6.5,31,73.49
3.75,356.25,70.68,12,36,58.68
3.75,358.75,46.73,-3.78,24,50.51
6.25,1.25,38.5,1.55,29,36.95
6.25,3.75,40.88,0.34,29,40.54
6.25,6.25,25.13,-22.14,20,47.27
6.25,8.75,15.57,-21.66,22,37.23
6.25,11.25,7.22,-17.55,20,24.77
6.25,13.75,4.56,-11.51,20,16.07
6.25,16.25,6.14,-9.86,20,16
6.25,18.75,13.93,-4.52,24,18.45
6.25,21.25,24.65,3.04,32,21.61
6.25,23.75,16.03,-6.59,28,22.62
6.25,26.25,6.78,-11.69,15,18.47
6.25,28.75,2.37,-7.7,7,10.07
6.25,31.25,0.38,-5.94,4,6.32
6.25,33.75,4.56,-7.4,14,11.96
6.25,36.25,7.02,-28.04,4,35.06
6.25,38.75,5.91,-22.69,3,28.6
6.25,41.25,1.44,-9.24,12,10.68
6.25,43.75,0.51,-2.63,18,3.14
6.25,46.25,0.45,-0.82,13,1.27
6.25,48.75,0.82,-0.75,17,1.57
6.25,51.25,3.8,-4.27,23,8.07
6.25,53.75,10.14,-1.36,28,11.5
6.25,56.25,28.03,6.71,34,21.32
6.25,58.75,69.11,40.46,45,28.65
6.25,61.25,70.17,35.99,42,34.18
6.25,63.75,38.62,1,32,37.62
6.25,66.25,25.96,-6.14,24,32.1
6.25,68.75,18.44,-6.4,23,24.84
6.25,71.25,19.44,-4.62,28,24.06
6.25,73.75,27.16,0.96,29,26.2
6.25,76.25,46.45,11.02,35,35.43
6.25,78.75,34.46,-25.2,18,59.66
6.25,81.25,79.45,-9.63,21,89.08
6.25,83.75,28.98,-83.16,8,112.14
6.25,86.25,69.86,-53.02,19,122.88
6.25,88.75,104.55,13.14,33,91.41
6.25,91.25,117.5,43.47,37,74.03
6.25,93.75,91.62,32.98,39,58.64
6.25,96.25,94.62,4.93,31,89.69
6.25,98.75,59.03,19.65,38,39.38
6.25,101.25,48.42,-20.3,21,68.72
6.25,103.75,36.05,-35.07,10,71.12
6.25,106.25,20.62,-12.34,28,32.96
6.25,108.75,69.42,6.85,33,62.57
6.25,111.25,162.06,92.75,40,69.31
6.25,113.75,200.25,123.65,44,76.6
6.25,116.25,234.09,84.1,39,149.99
6.25,118.75,175.03,25.39,30,149.64
6.25,121.25,118.47,36.81,38,81.66
6.25,123.75,139.62,44.88,38,94.74
6.25,126.25,231.07,75.76,39,155.31
6.25,128.75,257.82,78.89,38,178.93
6.25,131.25,316.43,130.13,45,186.3
6.25,133.75,380.74,187.58,46,193.16
6.25,136.25,318.16,108.49,40,209.67
6.25,138.75,266.29,48.58,36,217.71
6.25,141.25,240.14,18.63,28,221.51
6.25,143.75,214.82,-14.65,23,229.47
6.25,146.25,277.83,52.64,35,225.19
6.25,148.75,299.32,63.7,40,235.62
6.25,151.25,285.54,55.16,32,230.38
6.25,153.75,318.25,91.98,39,226.27
6.25,156.25,302.23,94.18,42,208.05
6.25,158.75,230.94,17.6,26,213.34
6.25,161.25,142.9,-69.08,9,211.98
6.25,163.75,130.28,-80.49,10,210.77
6.25,166.25,138.24,-64.84,12,203.08
6.25,168.75,214.02,17.89,32,196.13
6.25,171.25,192.19,3.13,26,189.06
6.25,173.75,124.2,-60.39,13,184.59
6.25,176.25,92.71,-84.48,10,177.19
6.25,178.75,125.81,-54.52,21,180.33
6.25,181.25,90.32,-94.14,10,184.46
6.25,183.75,58.25,-120.1,6,178.35
6.25,186.25,75.91,-94.01,10,169.92
6.25,188.75,81.71,-78.89,9,160.6
6.25,191.25,56.26,-109.1,7,165.36
6.25,193.75,75.64,-90.01,11,165.65
6.25,196.25,70.8,-82.1,8,152.9
6.25,198.75,53.35,-92.13,3,145.48
6.25,201.25,57.3,-95.27,2,152.57
6.25,203.75,62.94,-98.9,5,161.84
6.25,206.25,83.94,-96.9,11,180.84
6.25,208.75,96.86,-81.19,10,178.05
6.25,211.25,122.2,-47.04,21,169.24
6.25,213.75,177.81,12.94,33,164.87
6.25,216.25,137.04,-31.78,26,168.82
6.25,218.75,136.99,-31.58,23,168.57
6.25,221.25,139.36,-25.6,23,164.96
6.25,223.75,149.54,-8.17,23,157.71
6.25,226.25,115.54,-46.01,17,161.55
6.25,228.75,160.56,-3.03,26,163.59
6.25,231.25,163.11,-3.96,28,167.07
6.25,233.75,187.32,17.66,30,169.66
6.25,236.25,175.39,-0.1,27,175.49
6.25,238.75,245.46,81.62,41,163.84
6.25,241.25,184.78,34.63,35,150.15
6.25,243.75,161.99,14.12,33,147.87
6.25,246.25,151.16,11.86,29,139.3
6.25,248.75,144.42,6.68,29,137.74
6.25,251.25,129.54,14.28,34,115.26
6.25,253.75,101.06,3.23,32,97.83
6.25,256.25,99.95,9.25,31,90.7
6.25,258.75,69.53,-14.25,22,83.78
6.25,261.25,61.62,-23.82,21,85.44
6.25,263.75,73.03,-13.07,25,86.1
6.25,266.25,45.56,-31.32,11,76.88
6.25,268.75,67.31,-11.95,20,79.26
6.25,271.25,144.81,47.46,38,97.35
6.25,273.75,144.16,47.43,38,96.73
6.25,276.25,131.16,45.43,37,85.73
6.25,278.75,85.28,55.11,46,30.17
6.25,281.25,267.19,149.64,46,117.55
6.25,283.75,373.69,173.89,46,199.8
6.25,286.25,179.97,79.65,45,100.32
6.25,288.75,24.43,-14.51,17,38.94
6.25,291.25,18.64,-8.92,18,27.56
6.25,293.75,12.71,-17.79,8,30.5
6.25,296.25,25.7,-13.45,17,39.15
6.25,298.75,60.22,-11.83,22,72.05
